Group,Path,Label,Height
test,../Data/Kerman/0/bahonar/41_1.50.npy,False,131
test,../Data/TRC/0/87_5.00.npy,False,162
train,../Data/TRC/0/149_5.00.npy,False,21
test,../Data/TRC/0/310_2.50.npy,False,54
test,../Data/Rasoul/1/new_data_pcr+/86_2.00.npy,True,76
val,../Data/Kerman/2/abn/89_3.00.npy,True,39
train,../Data/TRC/0/72_1.25.npy,False,48
train,../Data/Kerman/2/abn/84_3.00.npy,True,56
train,../Data/Kerman/2/abn/189_3.00.npy,True,202
train,../Data/Kerman/0/bahonar/105_1.50.npy,False,276
train,../Data/TRC/0/286_5.00.npy,False,59
train,../Data/TRC/0/330_5.00.npy,False,70
train,../Data/Kerman/0/bahonar/17_1.50.npy,False,55
val,../Data/Kerman/2/abn/140_3.00.npy,True,218
test,../Data/Rasoul/1/clinical/617_3.00.npy,True,39
train,../Data/Qazvin/2/16_5.00.npy,True,200
train,../Data/Rasoul/1/new_data_pcr+/6_7.50.npy,True,127
val,../Data/Kerman/2/abn/205_3.00.npy,True,159
train,../Data/Rasoul/1/new_data_pcr+/131_7.00.npy,True,41
train,../Data/TRC/0/315_2.50.npy,False,158
train,../Data/TRC/0/300_2.50.npy,False,131
train,../Data/Kerman/2/abn/265_3.00.npy,True,239
train,../Data/Qazvin/2/275_5.00.npy,True,202
test,../Data/Qazvin/2/67_5.00.npy,True,62
test,../Data/Kerman/2/abn/14_3.00.npy,True,70
train,../Data/TRC/0/353_2.50.npy,False,199
test,../Data/Rasoul/1/clinical/498_2.00.npy,True,56
val,../Data/Kerman/2/abn/117_3.00.npy,True,50
test,../Data/Kerman/2/abn/119_3.00.npy,True,52
train,../Data/Qazvin/2/184_5.00.npy,True,182
train,../Data/Rasoul/1/clinical/338_7.00.npy,True,126
train,../Data/Rasoul/1/new_data_pcr+/132_2.00.npy,True,155
train,../Data/Rasoul/1/new_data_pcr+/88_7.50.npy,True,130
train,../Data/TRC/0/226_5.00.npy,False,63
train,../Data/Qazvin/2/186_5.00.npy,True,71
train,../Data/Qazvin/2/65_5.00.npy,True,197
test,../Data/Baghiat/1/++/62_1.25.npy,True,144
test,../Data/Rasoul/1/clinical/183_7.50.npy,True,36
val,../Data/TRC/0/103_5.00.npy,False,127
train,../Data/Baghiat/1/++/94_1.25.npy,True,158
train,../Data/TRC/0/203_5.00.npy,False,54
train,../Data/Rasoul/1/clinical/401_3.00.npy,True,99
val,../Data/TRC/0/31_2.50.npy,False,111
test,../Data/Kerman/0/bahonar/107_5.00.npy,False,114
train,../Data/Rasoul/1/clinical/264_2.00.npy,True,38
train,../Data/Baghiat/1/++/66_5.00.npy,True,147
train,../Data/Rasoul/1/clinical/225_7.50.npy,True,146
train,../Data/TRC/0/94_5.00.npy,False,180
test,../Data/Qazvin/2/167_5.00.npy,True,244
train,../Data/Qazvin/2/249_5.00.npy,True,41
train,../Data/Rasoul/1/new_data_pcr+/141_2.00.npy,True,51
val,../Data/TRC/0/280_5.00.npy,False,56
train,../Data/Kerman/0/afzali/42_3.00.npy,False,162
test,../Data/Rasoul/1/clinical/275_7.50.npy,True,68
test,../Data/TRC/0/376_5.00.npy,False,68
val,../Data/Kerman/2/abn/125_3.00.npy,True,54
train,../Data/TRC/0/157_5.00.npy,False,118
train,../Data/Qazvin/2/284_5.00.npy,True,25
train,../Data/Rasoul/1/clinical/241_7.50.npy,True,141
train,../Data/Rasoul/1/clinical/363_2.00.npy,True,144
test,../Data/TRC/0/91_2.50.npy,False,106
train,../Data/TRC/0/171_1.25.npy,False,276
train,../Data/TRC/0/74_5.00.npy,False,276
val,../Data/Kerman/0/bahonar/24_1.50.npy,False,223
train,../Data/Kerman/0/bahonar/18_5.00.npy,False,241
test,../Data/Rasoul/1/clinical/29_2.00.npy,True,89
train,../Data/Kerman/0/bahonar/64_5.00.npy,False,87
train,../Data/Kerman/0/afzali/85_3.00.npy,False,131
train,../Data/TRC/0/421_5.00.npy,False,66
train,../Data/Rasoul/1/new_data_pcr+/50_7.50.npy,True,50
train,../Data/Rasoul/1/clinical/362_2.00.npy,True,28
train,../Data/Kerman/0/afzali/88_3.00.npy,False,131
train,../Data/Rasoul/1/clinical/400_3.00.npy,True,116
val,../Data/Rasoul/1/clinical/45_3.00.npy,True,130
train,../Data/Rasoul/1/new_data_pcr+/16_7.50.npy,True,107
train,../Data/TRC/0/413_2.50.npy,False,49
train,../Data/Qazvin/2/114_5.00.npy,True,205
train,../Data/Kerman/2/abn/248_3.00.npy,True,23
train,../Data/Rasoul/1/clinical/567_2.00.npy,True,31
train,../Data/Rasoul/1/clinical/328_7.50.npy,True,36
train,../Data/Rasoul/1/clinical/293_7.50.npy,True,33
train,../Data/Kerman/0/afzali/91_3.00.npy,False,61
train,../Data/Rasoul/1/clinical/290_7.00.npy,True,26
train,../Data/Rasoul/1/clinical/135_2.00.npy,True,37
val,../Data/Qazvin/2/196_5.00.npy,True,239
train,../Data/Kerman/2/abn/138_3.00.npy,True,80
train,../Data/Kerman/0/bahonar/27_1.50.npy,False,245
train,../Data/Kerman/2/abn/131_3.00.npy,True,70
train,../Data/Rasoul/1/clinical/391_2.00.npy,True,123
train,../Data/TRC/0/119_5.00.npy,False,276
train,../Data/Rasoul/1/clinical/32_2.00.npy,True,127
train,../Data/Kerman/2/abn/105_3.00.npy,True,70
train,../Data/Kerman/2/abn/41_3.00.npy,True,351
train,../Data/TRC/0/170_2.50.npy,False,119
test,../Data/Kerman/2/abn/45_3.00.npy,True,59
val,../Data/TRC/0/15_5.00.npy,False,63
train,../Data/Rasoul/1/clinical/572_3.00.npy,True,57
train,../Data/Rasoul/1/clinical/442_2.00.npy,True,51
val,../Data/Baghiat/1/++/110_2.50.npy,True,31
train,../Data/Rasoul/1/clinical/486_2.00.npy,True,134
val,../Data/TRC/0/301_10.00.npy,False,119
val,../Data/Rasoul/1/clinical/476_2.00.npy,True,34
train,../Data/Kerman/0/bahonar/22_5.00.npy,False,115
train,../Data/Qazvin/2/170_2.00.npy,True,70
train,../Data/Kerman/0/bahonar/99_5.00.npy,False,63
train,../Data/Rasoul/1/new_data_pcr+/126_2.00.npy,True,262
val,../Data/Baghiat/1/++/37_1.25.npy,True,36
test,../Data/Rasoul/1/clinical/569_3.00.npy,True,32
train,../Data/Rasoul/1/clinical/467_2.00.npy,True,160
train,../Data/Kerman/2/abn/99_3.00.npy,True,205
train,../Data/Qazvin/2/174_3.00.npy,True,92
train,../Data/Rasoul/1/clinical/586_5.00.npy,True,40
test,../Data/TRC/0/404_2.50.npy,False,322
test,../Data/Rasoul/1/clinical/115_7.50.npy,True,34
train,../Data/Rasoul/1/clinical/219_2.00.npy,True,38
train,../Data/TRC/0/435_5.00.npy,False,153
test,../Data/Qazvin/2/130_5.00.npy,True,65
train,../Data/Baghiat/1/++/108_5.00.npy,True,38
test,../Data/Rasoul/1/clinical/490_2.00.npy,True,45
train,../Data/Rasoul/1/clinical/69_2.00.npy,True,147
train,../Data/TRC/0/266_5.00.npy,False,229
train,../Data/Baghiat/1/++/121_1.25.npy,True,109
val,../Data/TRC/0/123_2.50.npy,False,124
train,../Data/Rasoul/1/clinical/431_2.00.npy,True,55
train,../Data/Rasoul/1/clinical/511_2.00.npy,True,117
train,../Data/Rasoul/1/clinical/91_2.00.npy,True,127
train,../Data/Kerman/2/abn/6_3.00.npy,True,207
test,../Data/Baghiat/1/++/104_1.25.npy,True,35
val,../Data/Rasoul/1/clinical/258_7.50.npy,True,134
train,../Data/Qazvin/2/69_5.00.npy,True,200
train,../Data/Qazvin/2/45_5.00.npy,True,199
train,../Data/Rasoul/1/clinical/141_7.50.npy,True,39
train,../Data/Rasoul/1/new_data_pcr+/127_2.00.npy,True,36
train,../Data/Kerman/0/bahonar/3_5.00.npy,False,59
val,../Data/TRC/0/383_10.00.npy,False,133
test,../Data/Kerman/2/abn/257_3.00.npy,True,184
train,../Data/TRC/0/16_2.50.npy,False,50
train,../Data/TRC/0/228_5.00.npy,False,131
train,../Data/Kerman/2/abn/65_3.00.npy,True,26
train,../Data/Baghiat/1/++/73_1.25.npy,True,103
train,../Data/Baghiat/1/++/86_2.50.npy,True,130
train,../Data/Qazvin/2/117_5.00.npy,True,63
test,../Data/Kerman/0/bahonar/31_1.50.npy,False,224
train,../Data/Rasoul/1/clinical/147_7.00.npy,True,31
train,../Data/Rasoul/1/clinical/284_2.00.npy,True,141
train,../Data/Rasoul/1/new_data_pcr+/114_2.00.npy,True,35
test,../Data/TRC/0/59_5.00.npy,False,26
train,../Data/TRC/0/173_1.25.npy,False,121
train,../Data/Kerman/2/abn/86_1.20.npy,True,70
test,../Data/Rasoul/1/clinical/157_7.50.npy,True,136
test,../Data/TRC/0/248_2.50.npy,False,173
train,../Data/Kerman/0/afzali/74_3.00.npy,False,61
train,../Data/Rasoul/1/clinical/1_3.00.npy,True,35
train,../Data/Rasoul/1/new_data_pcr+/30_7.00.npy,True,131
train,../Data/Rasoul/1/clinical/42_2.00.npy,True,37
val,../Data/Rasoul/1/clinical/262_2.00.npy,True,161
train,../Data/TRC/0/34_5.00.npy,False,186
train,../Data/Kerman/2/abn/214_3.00.npy,True,56
val,../Data/Qazvin/2/128_2.00.npy,True,246
train,../Data/Rasoul/1/clinical/277_2.00.npy,True,141
test,../Data/Rasoul/1/clinical/31_7.50.npy,True,39
train,../Data/Kerman/2/abn/72_3.00.npy,True,159
val,../Data/Rasoul/1/clinical/202_7.50.npy,True,38
test,../Data/Kerman/0/afzali/68_3.00.npy,False,183
test,../Data/Qazvin/2/97_5.00.npy,True,215
train,../Data/Rasoul/1/clinical/253_7.00.npy,True,124
train,../Data/Kerman/2/abn/184_3.00.npy,True,202
test,../Data/Rasoul/1/clinical/435_2.00.npy,True,132
train,../Data/Kerman/2/abn/162_3.00.npy,True,54
test,../Data/Rasoul/1/clinical/426_2.00.npy,True,136
train,../Data/Kerman/2/abn/142_3.00.npy,True,59
train,../Data/Kerman/2/abn/225_3.00.npy,True,189
val,../Data/Rasoul/1/new_data_pcr+/54_7.00.npy,True,89
train,../Data/TRC/0/105_5.00.npy,False,52
train,../Data/Kerman/0/afzali/54_2.00.npy,False,249
val,../Data/Rasoul/1/clinical/570_2.00.npy,True,144
train,../Data/Baghiat/1/++/92_1.25.npy,True,125
val,../Data/Rasoul/1/clinical/421_2.00.npy,True,137
train,../Data/Qazvin/2/289_24.00.npy,True,154
train,../Data/Rasoul/1/new_data_pcr+/111_2.00.npy,True,31
train,../Data/Rasoul/1/clinical/364_7.00.npy,True,144
train,../Data/Rasoul/1/new_data_pcr+/40_7.50.npy,True,126
test,../Data/Rasoul/1/new_data_pcr+/9_2.00.npy,True,116
test,../Data/Kerman/0/bahonar/90_5.00.npy,False,61
test,../Data/Qazvin/2/190_5.00.npy,True,50
train,../Data/Rasoul/1/new_data_pcr+/55_7.50.npy,True,126
train,../Data/Kerman/0/bahonar/19_5.00.npy,False,222
test,../Data/Rasoul/1/clinical/83_3.00.npy,True,40
test,../Data/Kerman/0/bahonar/117_5.00.npy,False,310
train,../Data/Rasoul/1/new_data_pcr+/80_7.50.npy,True,120
train,../Data/Kerman/2/abn/120_3.00.npy,True,182
test,../Data/TRC/0/426_2.50.npy,False,190
train,../Data/Kerman/2/abn/40_3.00.npy,True,54
train,../Data/Rasoul/1/clinical/468_2.00.npy,True,148
train,../Data/TRC/0/182_1.25.npy,False,58
test,../Data/Qazvin/2/106_5.00.npy,True,196
val,../Data/Rasoul/1/clinical/459_2.00.npy,True,34
train,../Data/Baghiat/1/++/99_5.00.npy,True,35
test,../Data/TRC/0/391_2.50.npy,False,131
train,../Data/Rasoul/1/new_data_pcr+/69_7.50.npy,True,113
val,../Data/Rasoul/1/clinical/30_7.50.npy,True,176
test,../Data/Rasoul/1/new_data_pcr+/25_7.50.npy,True,148
train,../Data/Baghiat/1/++/119_5.00.npy,True,122
train,../Data/Kerman/0/bahonar/43_5.00.npy,False,103
train,../Data/TRC/0/113_5.00.npy,False,43
test,../Data/Rasoul/1/clinical/354_7.50.npy,True,120
val,../Data/TRC/0/305_5.00.npy,False,210
val,../Data/Rasoul/1/clinical/613_7.50.npy,True,129
val,../Data/Rasoul/1/new_data_pcr+/104_7.50.npy,True,148
train,../Data/Qazvin/2/52_5.00.npy,True,54
train,../Data/Kerman/2/abn/204_3.00.npy,True,182
train,../Data/Kerman/2/abn/235_1.20.npy,True,52
val,../Data/TRC/0/320_2.50.npy,False,145
train,../Data/TRC/0/101_5.00.npy,False,18
train,../Data/Baghiat/1/++/133_5.00.npy,True,31
train,../Data/Kerman/2/abn/98_3.00.npy,True,374
train,../Data/TRC/0/58_2.50.npy,False,25
train,../Data/TRC/0/343_2.50.npy,False,220
test,../Data/Rasoul/1/clinical/542_2.00.npy,True,59
test,../Data/Kerman/2/abn/233_3.00.npy,True,72
train,../Data/Kerman/2/abn/103_1.20.npy,True,199
test,../Data/Rasoul/1/new_data_pcr+/42_7.00.npy,True,117
val,../Data/Kerman/0/bahonar/91_5.00.npy,False,143
test,../Data/Kerman/0/afzali/0_3.00.npy,False,131
train,../Data/Rasoul/1/new_data_pcr+/101_7.50.npy,True,130
train,../Data/Kerman/0/bahonar/10_1.50.npy,False,53
train,../Data/Rasoul/1/clinical/231_7.50.npy,True,149
test,../Data/Kerman/0/bahonar/101_1.50.npy,False,123
val,../Data/Rasoul/1/clinical/560_2.00.npy,True,33
train,../Data/TRC/0/143_5.00.npy,False,169
test,../Data/Kerman/2/abn/260_3.00.npy,True,200
train,../Data/Rasoul/1/clinical/84_2.00.npy,True,33
test,../Data/Qazvin/2/153_5.00.npy,True,216
test,../Data/Rasoul/1/clinical/371_4.00.npy,True,43
test,../Data/TRC/0/169_2.50.npy,False,131
train,../Data/Kerman/0/bahonar/4_5.00.npy,False,48
train,../Data/TRC/0/135_1.25.npy,False,131
train,../Data/TRC/0/439_1.25.npy,False,66
test,../Data/Kerman/2/abn/108_1.20.npy,True,190
test,../Data/Rasoul/1/clinical/596_5.00.npy,True,128
train,../Data/Rasoul/1/clinical/562_3.00.npy,True,38
test,../Data/Rasoul/1/clinical/395_2.00.npy,True,40
val,../Data/Kerman/2/abn/100_3.00.npy,True,189
train,../Data/Rasoul/1/clinical/525_3.00.npy,True,121
train,../Data/Qazvin/2/76_5.00.npy,True,84
train,../Data/TRC/0/215_5.00.npy,False,240
train,../Data/Kerman/0/bahonar/5_1.50.npy,False,50
val,../Data/TRC/0/38_1.25.npy,False,39
train,../Data/Rasoul/1/clinical/243_7.00.npy,True,36
val,../Data/Baghiat/1/++/46_1.25.npy,True,38
test,../Data/Kerman/0/afzali/46_3.00.npy,False,55
train,../Data/Qazvin/2/229_5.00.npy,True,44
train,../Data/Rasoul/1/clinical/197_7.50.npy,True,152
train,../Data/Rasoul/1/clinical/0_7.50.npy,True,123
test,../Data/Qazvin/2/35_5.00.npy,True,41
train,../Data/Kerman/0/afzali/65_2.00.npy,False,199
test,../Data/Kerman/2/abn/137_3.00.npy,True,211
train,../Data/Rasoul/1/clinical/489_2.00.npy,True,112
train,../Data/Qazvin/2/267_5.00.npy,True,55
train,../Data/Kerman/0/afzali/47_3.00.npy,False,175
train,../Data/Rasoul/1/clinical/365_2.00.npy,True,128
train,../Data/TRC/0/52_2.50.npy,False,276
train,../Data/Rasoul/1/new_data_pcr+/48_7.50.npy,True,123
train,../Data/TRC/0/264_2.50.npy,False,76
train,../Data/Kerman/0/bahonar/114_1.50.npy,False,267
train,../Data/TRC/0/5_1.25.npy,False,70
train,../Data/Rasoul/1/clinical/20_7.50.npy,True,137
test,../Data/Kerman/2/abn/164_3.00.npy,True,203
train,../Data/Rasoul/1/clinical/68_7.00.npy,True,38
test,../Data/Kerman/2/abn/129_3.00.npy,True,58
train,../Data/TRC/0/352_2.50.npy,False,188
test,../Data/Kerman/0/afzali/60_1.00.npy,False,58
train,../Data/Rasoul/1/clinical/597_7.00.npy,True,141
train,../Data/Qazvin/2/236_5.00.npy,True,173
train,../Data/Kerman/2/abn/213_3.00.npy,True,232
train,../Data/Kerman/2/abn/241_3.00.npy,True,69
train,../Data/Qazvin/2/80_5.00.npy,True,53
train,../Data/Baghiat/1/++/63_5.00.npy,True,134
train,../Data/Baghiat/1/++/95_2.50.npy,True,33
train,../Data/Qazvin/2/152_5.00.npy,True,194
train,../Data/Kerman/2/abn/238_3.00.npy,True,52
test,../Data/Rasoul/1/clinical/254_2.00.npy,True,156
train,../Data/TRC/0/329_1.25.npy,False,26
train,../Data/Rasoul/1/clinical/494_3.00.npy,True,79
train,../Data/Rasoul/1/clinical/108_2.00.npy,True,35
train,../Data/Kerman/2/abn/228_3.00.npy,True,68
test,../Data/Kerman/2/abn/34_3.00.npy,True,62
train,../Data/TRC/0/160_5.00.npy,False,50
train,../Data/Rasoul/1/clinical/323_7.00.npy,True,123
train,../Data/Kerman/2/abn/102_3.00.npy,True,209
train,../Data/Baghiat/1/++/132_5.00.npy,True,34
train,../Data/Kerman/2/abn/42_3.00.npy,True,69
test,../Data/Rasoul/1/clinical/417_5.00.npy,True,161
test,../Data/TRC/0/107_5.00.npy,False,130
val,../Data/Kerman/0/afzali/53_3.00.npy,False,64
train,../Data/Rasoul/1/clinical/513_7.00.npy,True,112
train,../Data/TRC/0/36_1.25.npy,False,131
train,../Data/Baghiat/1/++/130_1.25.npy,True,33
test,../Data/Kerman/2/abn/264_3.00.npy,True,70
train,../Data/Rasoul/1/clinical/154_7.50.npy,True,43
val,../Data/Kerman/0/afzali/57_3.00.npy,False,125
train,../Data/Rasoul/1/new_data_pcr+/84_7.00.npy,True,110
train,../Data/Kerman/0/afzali/39_3.00.npy,False,143
train,../Data/Rasoul/1/clinical/357_7.00.npy,True,37
train,../Data/Qazvin/2/221_5.00.npy,True,52
test,../Data/Kerman/2/abn/240_3.00.npy,True,65
test,../Data/Kerman/2/abn/197_3.00.npy,True,65
val,../Data/Kerman/2/abn/217_3.00.npy,True,53
val,../Data/Qazvin/2/57_5.00.npy,True,154
train,../Data/Rasoul/1/clinical/70_5.00.npy,True,101
train,../Data/Kerman/0/bahonar/100_5.00.npy,False,188
train,../Data/TRC/0/415_5.00.npy,False,241
test,../Data/Rasoul/1/clinical/585_7.50.npy,True,130
train,../Data/Rasoul/1/new_data_pcr+/7_7.50.npy,True,86
test,../Data/Rasoul/1/clinical/252_7.50.npy,True,53
train,../Data/Kerman/2/abn/190_3.00.npy,True,237
train,../Data/TRC/0/209_5.00.npy,False,117
val,../Data/Qazvin/2/158_5.00.npy,True,42
test,../Data/Kerman/0/afzali/5_3.00.npy,False,18
train,../Data/Kerman/0/bahonar/15_5.00.npy,False,61
train,../Data/Baghiat/1/++/16_5.00.npy,True,41
train,../Data/Qazvin/2/33_5.00.npy,True,54
train,../Data/Kerman/0/bahonar/52_5.00.npy,False,175
train,../Data/Rasoul/1/clinical/160_7.50.npy,True,106
test,../Data/Kerman/2/abn/143_3.00.npy,True,62
train,../Data/Qazvin/2/102_5.00.npy,True,193
val,../Data/Qazvin/2/116_5.00.npy,True,44
train,../Data/TRC/0/416_2.50.npy,False,137
train,../Data/Rasoul/1/clinical/339_2.00.npy,True,33
train,../Data/TRC/0/92_5.00.npy,False,183
test,../Data/TRC/0/303_5.00.npy,False,184
train,../Data/TRC/0/342_5.00.npy,False,64
train,../Data/TRC/0/184_2.50.npy,False,183
train,../Data/Rasoul/1/clinical/261_7.00.npy,True,36
train,../Data/TRC/0/227_5.00.npy,False,61
test,../Data/TRC/0/265_2.50.npy,False,188
test,../Data/Kerman/0/bahonar/8_5.00.npy,False,146
train,../Data/Rasoul/1/clinical/305_7.00.npy,True,144
train,../Data/TRC/0/366_2.50.npy,False,173
test,../Data/Qazvin/2/173_5.00.npy,True,234
train,../Data/Rasoul/1/clinical/166_7.50.npy,True,127
train,../Data/Qazvin/2/49_5.00.npy,True,60
test,../Data/Kerman/0/afzali/66_2.00.npy,False,268
train,../Data/TRC/0/32_5.00.npy,False,61
train,../Data/Kerman/2/abn/141_3.00.npy,True,53
val,../Data/Rasoul/1/clinical/263_7.00.npy,True,134
train,../Data/TRC/0/380_5.00.npy,False,134
train,../Data/Kerman/2/abn/150_3.00.npy,True,222
train,../Data/Qazvin/2/3_2.00.npy,True,205
test,../Data/Rasoul/1/clinical/248_7.50.npy,True,112
test,../Data/Rasoul/1/clinical/503_3.00.npy,True,42
val,../Data/Kerman/0/afzali/61_3.00.npy,False,183
test,../Data/TRC/0/373_2.50.npy,False,135
train,../Data/Qazvin/2/180_5.00.npy,True,239
train,../Data/Rasoul/1/clinical/221_2.00.npy,True,37
train,../Data/Rasoul/1/clinical/522_2.00.npy,True,134
train,../Data/Rasoul/1/new_data_pcr+/41_7.50.npy,True,12
train,../Data/Kerman/2/abn/82_3.00.npy,True,209
test,../Data/Kerman/0/afzali/93_3.00.npy,False,201
test,../Data/TRC/0/233_5.00.npy,False,56
test,../Data/Qazvin/2/28_5.00.npy,True,218
test,../Data/Qazvin/2/168_5.00.npy,True,196
train,../Data/TRC/0/288_2.50.npy,False,174
train,../Data/Rasoul/1/new_data_pcr+/11_2.00.npy,True,127
train,../Data/Qazvin/2/206_5.00.npy,True,171
train,../Data/Qazvin/2/122_5.00.npy,True,52
train,../Data/Kerman/2/abn/165_3.00.npy,True,195
train,../Data/Rasoul/1/clinical/539_2.00.npy,True,30
test,../Data/Qazvin/2/271_5.00.npy,True,46
val,../Data/TRC/0/55_5.00.npy,False,56
train,../Data/Baghiat/1/++/14_2.50.npy,True,129
train,../Data/TRC/0/22_2.50.npy,False,183
test,../Data/Kerman/0/bahonar/51_5.00.npy,False,48
train,../Data/TRC/0/308_1.25.npy,False,126
train,../Data/Rasoul/1/clinical/449_2.00.npy,True,38
val,../Data/Rasoul/1/clinical/196_7.50.npy,True,137
val,../Data/Kerman/0/afzali/29_3.00.npy,False,143
train,../Data/Kerman/0/bahonar/74_5.00.npy,False,116
train,../Data/Qazvin/2/37_5.00.npy,True,63
test,../Data/Rasoul/1/clinical/599_2.00.npy,True,71
train,../Data/Rasoul/1/clinical/461_2.00.npy,True,103
test,../Data/Rasoul/1/new_data_pcr+/105_2.00.npy,True,121
train,../Data/Rasoul/1/new_data_pcr+/43_7.50.npy,True,49
test,../Data/Baghiat/1/++/137_2.50.npy,True,90
train,../Data/TRC/0/6_5.00.npy,False,49
train,../Data/Rasoul/1/clinical/291_2.00.npy,True,34
test,../Data/Kerman/2/abn/55_3.00.npy,True,249
test,../Data/Rasoul/1/clinical/534_2.00.npy,True,36
test,../Data/Rasoul/1/clinical/265_7.00.npy,True,128
train,../Data/Qazvin/2/98_5.00.npy,True,57
val,../Data/Baghiat/1/++/76_2.50.npy,True,112
test,../Data/TRC/0/176_2.50.npy,False,183
train,../Data/Kerman/2/abn/188_1.20.npy,True,56
train,../Data/Qazvin/2/280_5.00.npy,True,197
train,../Data/Baghiat/1/++/4_1.25.npy,True,134
train,../Data/Qazvin/2/246_5.00.npy,True,224
train,../Data/Kerman/0/bahonar/36_1.50.npy,False,292
test,../Data/Rasoul/1/new_data_pcr+/44_7.00.npy,True,35
test,../Data/Kerman/2/abn/258_3.00.npy,True,59
train,../Data/TRC/0/75_2.50.npy,False,294
val,../Data/Rasoul/1/clinical/113_2.00.npy,True,137
test,../Data/TRC/0/198_2.50.npy,False,73
train,../Data/Rasoul/1/new_data_pcr+/66_7.50.npy,True,31
val,../Data/Kerman/0/afzali/102_3.00.npy,False,132
train,../Data/Rasoul/1/new_data_pcr+/89_7.50.npy,True,140
train,../Data/Kerman/2/abn/268_3.00.npy,True,51
train,../Data/Rasoul/1/clinical/384_7.00.npy,True,35
val,../Data/TRC/0/44_1.25.npy,False,25
train,../Data/Kerman/2/abn/10_3.00.npy,True,78
val,../Data/Kerman/0/afzali/94_2.00.npy,False,55
val,../Data/Rasoul/1/new_data_pcr+/121_2.00.npy,True,123
train,../Data/Rasoul/1/clinical/375_7.00.npy,True,142
test,../Data/Rasoul/1/clinical/552_3.00.npy,True,133
train,../Data/TRC/0/136_2.50.npy,False,187
train,../Data/TRC/0/309_5.00.npy,False,116
test,../Data/Kerman/0/bahonar/37_1.50.npy,False,67
val,../Data/Rasoul/1/clinical/8_2.00.npy,True,130
train,../Data/Rasoul/1/clinical/508_2.00.npy,True,115
train,../Data/Rasoul/1/clinical/587_5.00.npy,True,141
train,../Data/Qazvin/2/240_2.00.npy,True,67
train,../Data/Rasoul/1/clinical/393_3.00.npy,True,34
train,../Data/Rasoul/1/clinical/332_7.50.npy,True,147
train,../Data/Qazvin/2/259_5.00.npy,True,25
train,../Data/Kerman/0/bahonar/76_1.50.npy,False,39
train,../Data/Rasoul/1/clinical/122_7.50.npy,True,141
train,../Data/Rasoul/1/clinical/416_4.00.npy,True,136
train,../Data/Rasoul/1/clinical/564_2.00.npy,True,168
train,../Data/Rasoul/1/clinical/28_2.00.npy,True,167
train,../Data/TRC/0/257_2.50.npy,False,173
val,../Data/Rasoul/1/clinical/21_7.00.npy,True,46
train,../Data/TRC/0/313_2.50.npy,False,82
val,../Data/Kerman/0/afzali/77_2.00.npy,False,174
train,../Data/Rasoul/1/new_data_pcr+/118_2.00.npy,True,129
train,../Data/Kerman/2/abn/85_3.00.npy,True,46
train,../Data/Rasoul/1/new_data_pcr+/85_7.50.npy,True,106
val,../Data/Qazvin/2/145_5.00.npy,True,185
train,../Data/TRC/0/132_5.00.npy,False,19
train,../Data/TRC/0/99_5.00.npy,False,133
test,../Data/Baghiat/1/++/30_2.50.npy,True,32
val,../Data/Kerman/0/bahonar/16_1.50.npy,False,117
train,../Data/Qazvin/2/53_5.00.npy,True,189
val,../Data/Kerman/2/abn/37_3.00.npy,True,215
train,../Data/Kerman/0/bahonar/66_1.50.npy,False,18
train,../Data/TRC/0/62_5.00.npy,False,268
test,../Data/TRC/0/270_2.50.npy,False,199
train,../Data/Rasoul/1/new_data_pcr+/17_4.00.npy,True,137
train,../Data/Kerman/0/afzali/45_3.00.npy,False,181
train,../Data/Baghiat/1/++/114_5.00.npy,True,59
train,../Data/Kerman/2/abn/198_3.00.npy,True,154
train,../Data/TRC/0/175_2.50.npy,False,189
train,../Data/Kerman/0/bahonar/35_5.00.npy,False,53
train,../Data/Baghiat/1/++/115_2.50.npy,True,54
train,../Data/Rasoul/1/clinical/544_3.00.npy,True,35
train,../Data/Rasoul/1/clinical/51_7.50.npy,True,126
train,../Data/TRC/0/128_2.50.npy,False,195
val,../Data/Kerman/2/abn/52_1.20.npy,True,52
test,../Data/Kerman/2/abn/58_3.00.npy,True,199
train,../Data/Qazvin/2/8_5.00.npy,True,88
test,../Data/Kerman/2/abn/196_3.00.npy,True,54
test,../Data/Kerman/0/bahonar/1_3.00.npy,False,241
val,../Data/Rasoul/1/clinical/150_7.50.npy,True,130
train,../Data/Rasoul/1/clinical/619_2.00.npy,True,57
train,../Data/Kerman/2/abn/21_3.00.npy,True,58
train,../Data/Rasoul/1/clinical/127_7.50.npy,True,127
train,../Data/Rasoul/1/clinical/319_7.50.npy,True,106
train,../Data/Kerman/0/bahonar/120_5.00.npy,False,131
train,../Data/Qazvin/2/123_5.00.npy,True,239
train,../Data/Baghiat/1/++/44_5.00.npy,True,121
val,../Data/TRC/0/210_2.50.npy,False,294
train,../Data/Kerman/2/abn/144_3.00.npy,True,58
train,../Data/Rasoul/1/clinical/167_7.50.npy,True,116
train,../Data/Kerman/0/afzali/86_3.00.npy,False,156
train,../Data/Rasoul/1/clinical/475_2.00.npy,True,123
train,../Data/Rasoul/1/clinical/510_3.00.npy,True,120
val,../Data/Kerman/0/afzali/18_3.00.npy,False,25
val,../Data/Kerman/2/abn/270_3.00.npy,True,55
train,../Data/Rasoul/1/clinical/111_7.50.npy,True,59
train,../Data/Rasoul/1/clinical/257_2.00.npy,True,36
